3_min_period,centroids,count,distances_below_threshold
1735687080,"[(236.5, 201.5), (149.0, 219.5), (89.5, 191.5), (28.0, 224.5), (182.5, 167.5), (147.0, 142.5), (65.0, 158.0), (126.5, 126.5), (105.5, 128.0), (78.5, 138.0)]",10,[]
1735744500,"[(260.0, 216.0), (95.0, 178.5), (204.0, 181.0), (43.5, 208.0), (60.0, 169.0), (166.5, 154.0), (146.0, 142.5), (132.5, 131.5), (76.0, 141.0), (84.5, 118.0)]",10,[]
1735512840,"[(165.0, 196.5), (180.5, 165.5), (246.5, 207.5), (134.0, 158.0), (25.0, 229.0), (59.5, 174.0), (103.0, 118.5), (69.5, 154.0), (123.0, 142.5), (140.0, 136.0)]",10,[]
1735740360,"[(259.5, 216.0), (43.5, 207.5), (204.0, 181.0), (59.5, 169.0), (165.0, 154.0), (145.5, 142.5), (84.5, 119.0), (72.5, 140.5), (132.5, 130.0), (80.5, 127.5)]",10,[]
1735686360,"[(237.0, 202.0), (97.0, 216.5), (182.5, 167.5), (148.0, 163.5), (125.5, 145.0), (89.5, 144.0), (29.5, 224.5), (66.5, 158.0), (147.0, 139.5), (53.5, 176.5)]",10,[]
1735735320,"[(236.0, 201.5), (52.5, 185.5), (92.0, 147.0), (165.0, 154.0), (84.0, 118.5), (115.0, 119.5), (70.0, 159.0), (146.0, 143.5), (132.5, 132.0), (77.0, 134.5)]",10,[]
1735739460,"[(259.5, 216.0), (44.0, 208.0), (204.0, 180.5), (60.0, 169.5), (165.0, 154.0), (146.5, 143.0), (115.0, 120.0), (132.5, 131.0), (75.5, 140.0), (84.5, 118.5)]",10,[]
1735739280,"[(234.5, 200.5), (44.0, 207.5), (180.5, 167.5), (59.5, 169.0), (146.5, 143.5), (114.5, 119.5), (75.0, 140.5), (132.5, 131.0), (84.5, 118.5), (80.5, 127.5)]",10,[]
1735737480,"[(44.0, 208.0), (236.0, 201.5), (59.5, 169.0), (165.0, 154.5), (75.0, 140.5), (146.0, 143.0), (80.5, 127.0), (114.5, 119.5), (84.5, 118.0), (132.5, 130.5)]",10,[]
1735430400,"[(264.0, 220.0), (90.5, 164.0), (123.0, 157.0), (158.5, 172.5), (58.5, 186.5), (31.5, 233.0), (80.0, 125.5), (215.5, 185.0), (119.0, 140.5), (75.0, 134.0)]",10,[]
1735738920,"[(44.0, 208.0), (204.0, 181.0), (59.5, 169.0), (165.0, 154.5), (146.0, 142.5), (75.5, 140.5), (114.5, 119.5), (95.5, 125.5), (132.5, 130.5), (81.0, 125.5)]",10,[]
1735430040,"[(263.5, 219.0), (90.0, 164.5), (208.5, 187.0), (123.0, 183.0), (33.0, 233.0), (59.0, 187.0), (118.5, 222.0), (72.5, 144.0), (123.0, 158.0), (88.5, 133.0)]",10,[]
1735691760,"[(236.5, 202.0), (182.5, 168.0), (28.5, 224.5), (66.5, 158.0), (120.0, 143.5), (96.0, 162.5), (92.0, 144.5), (52.0, 182.5), (116.0, 133.0), (158.0, 149.0)]",10,[]
1735492860,"[(206.0, 182.5), (252.5, 215.0), (62.5, 167.0), (27.0, 225.0), (152.0, 147.5), (76.0, 136.0), (135.5, 134.0), (116.0, 125.0), (173.0, 158.0), (107.0, 126.0)]",10,[]
1735694100,"[(162.0, 198.0), (29.0, 224.5), (288.5, 223.0), (91.5, 147.0), (163.0, 154.5), (66.5, 158.5), (52.5, 181.0), (126.0, 145.0), (80.5, 121.5), (117.5, 134.0)]",10,[]
1735435980,"[(264.0, 219.0), (91.5, 201.5), (182.5, 165.5), (113.5, 134.5), (43.5, 198.5), (57.0, 179.0), (127.5, 127.0), (28.5, 233.5), (80.0, 123.0), (146.0, 144.5)]",10,[]
1735434900,"[(264.5, 219.5), (186.0, 166.0), (34.0, 233.0), (79.5, 125.5), (138.5, 137.5), (58.5, 186.0), (76.5, 138.0), (68.0, 155.0), (155.5, 149.0), (116.0, 132.0)]",10,[]
1735507440,"[(189.5, 216.0), (304.0, 229.0), (59.5, 175.5), (51.0, 223.0), (181.5, 166.0), (116.0, 137.0), (154.5, 146.0), (70.0, 154.5), (104.0, 120.5), (72.5, 142.5)]",10,[]
1735758720,"[(232.5, 203.0), (45.0, 209.0), (59.5, 169.5), (165.0, 154.0), (117.5, 136.5), (141.5, 137.5), (93.0, 126.0), (74.5, 142.0), (119.0, 124.0), (80.5, 127.5)]",10,[]
1735692300,"[(238.5, 201.5), (182.5, 167.5), (28.5, 224.5), (120.5, 225.0), (133.5, 157.0), (96.5, 164.0), (92.0, 144.5), (66.5, 158.0), (53.0, 182.5), (75.0, 127.5)]",10,[]
1735745580,"[(260.0, 216.0), (204.0, 181.0), (43.5, 207.5), (165.0, 154.0), (59.5, 169.0), (143.5, 140.0), (75.5, 141.0), (84.0, 118.0), (66.0, 152.5), (115.5, 120.0)]",10,[]
1735454340,"[(264.0, 219.0), (208.0, 182.5), (61.0, 168.0), (165.5, 154.0), (43.0, 223.5), (125.0, 126.0), (75.5, 137.5), (146.0, 142.0), (83.5, 121.5), (111.5, 132.0)]",10,[]
1735856820,"[(275.0, 222.5), (188.5, 169.5), (33.0, 224.0), (90.0, 155.5), (65.0, 166.0), (226.0, 194.0), (145.5, 143.0), (122.5, 142.5), (77.5, 133.5)]",9,[]
1735748640,"[(259.0, 216.0), (44.0, 208.0), (203.5, 180.5), (60.0, 170.0), (165.0, 154.0), (146.0, 142.0), (121.5, 127.0), (74.5, 138.5), (84.5, 118.0)]",9,[]
1735727760,"[(238.0, 202.0), (181.0, 167.0), (60.5, 167.0), (145.5, 144.0), (27.5, 227.5), (36.0, 201.0), (77.0, 132.0), (85.0, 118.5), (66.5, 152.0)]",9,[]
1735747560,"[(260.0, 216.0), (204.0, 181.0), (44.0, 208.0), (165.5, 154.5), (60.5, 168.0), (132.5, 131.0), (146.0, 142.5), (116.0, 120.0), (75.5, 142.0)]",9,[]
1735568280,"[(36.0, 218.5), (129.0, 154.0), (213.5, 188.5), (62.5, 165.5), (170.0, 157.0), (95.0, 125.0), (74.5, 139.0), (148.5, 145.0), (82.5, 122.5)]",9,[]
1735586280,"[(129.5, 223.0), (209.0, 183.5), (262.5, 218.5), (99.5, 155.0), (167.0, 155.5), (28.5, 234.5), (98.5, 142.0), (77.0, 140.5), (64.0, 155.0)]",9,[]
1735736040,"[(236.0, 202.0), (52.5, 185.5), (180.5, 167.5), (146.5, 142.5), (133.0, 132.0), (114.5, 119.0), (84.5, 117.5), (76.5, 141.0), (80.0, 127.0)]",9,[]
1735740540,"[(260.0, 216.0), (204.0, 180.5), (27.5, 229.0), (59.0, 169.0), (165.0, 154.0), (145.5, 142.0), (74.0, 140.5), (132.5, 128.5), (84.5, 118.5)]",9,[]
1735745220,"[(259.5, 216.0), (43.5, 208.0), (204.0, 181.0), (59.0, 169.5), (165.0, 154.0), (96.0, 124.5), (147.0, 143.0), (76.0, 141.0), (133.5, 130.5)]",9,[]
1735586640,"[(208.5, 183.0), (262.5, 218.0), (145.5, 157.0), (28.0, 234.5), (77.5, 138.5), (83.5, 118.0), (170.5, 157.0), (135.5, 134.0), (88.0, 130.0)]",9,[]
1735708860,"[(173.0, 211.5), (289.0, 223.5), (133.5, 176.0), (88.0, 150.0), (61.0, 167.0), (45.5, 203.0), (182.0, 166.0), (127.0, 148.0), (98.5, 136.5)]",9,[]
1735567560,"[(214.0, 188.5), (61.5, 170.0), (166.0, 155.5), (100.5, 160.0), (73.5, 137.0), (82.5, 122.5), (132.0, 129.5), (147.5, 146.5), (109.5, 125.5)]",9,[]
1735747380,"[(259.5, 216.0), (44.0, 207.5), (204.0, 181.0), (60.0, 169.5), (165.0, 154.0), (146.5, 142.5), (76.0, 141.5), (95.0, 125.0), (132.5, 130.5)]",9,[]
1735710120,"[(112.5, 214.0), (164.5, 189.5), (289.5, 223.0), (29.5, 224.5), (90.0, 143.5), (68.0, 157.0), (52.5, 179.0), (120.5, 142.0), (221.0, 190.5)]",9,[]
1735876440,"[(275.5, 222.0), (180.5, 166.5), (152.5, 146.0), (217.5, 195.0), (45.0, 198.5), (68.5, 164.5), (75.0, 136.5), (104.0, 150.0), (72.0, 148.0)]",9,[]
1735775640,"[(233.5, 202.0), (174.0, 200.5), (31.5, 223.0), (183.0, 167.5), (52.5, 181.0), (160.5, 154.0), (74.0, 138.0), (145.0, 142.5), (61.5, 163.0)]",9,[]
1735736940,"[(236.0, 201.0), (44.0, 209.5), (180.5, 167.0), (59.5, 169.0), (146.0, 143.0), (133.0, 131.5), (75.5, 140.5), (114.5, 119.5), (84.0, 118.5)]",9,[]
1735745760,"[(260.0, 215.5), (204.0, 181.0), (43.5, 208.0), (165.5, 155.0), (61.0, 170.0), (146.0, 142.5), (132.5, 131.5), (75.0, 140.5), (115.5, 119.0)]",9,[]
1735587180,"[(262.5, 218.5), (208.5, 183.5), (129.5, 159.5), (66.5, 156.0), (115.0, 134.0), (167.0, 154.5), (100.0, 128.5), (79.0, 138.0), (86.0, 116.5)]",9,[]
1735575840,"[(213.5, 189.0), (101.0, 172.5), (166.5, 156.5), (62.0, 170.5), (74.5, 139.0), (92.0, 128.0), (137.5, 135.0), (193.0, 160.0), (147.5, 145.5)]",9,[]
1735737840,"[(235.5, 201.5), (44.0, 208.5), (59.5, 170.0), (181.5, 167.5), (80.5, 127.0), (75.5, 140.0), (146.0, 143.0), (132.5, 131.5), (115.0, 120.0)]",9,[]
1735774920,"[(234.0, 202.0), (124.0, 220.0), (33.0, 223.0), (182.0, 167.5), (151.0, 145.5), (80.5, 127.5), (132.5, 132.5), (61.0, 167.5), (75.0, 138.0)]",9,[]
1735709940,"[(236.0, 202.0), (109.0, 216.0), (181.0, 165.0), (60.5, 167.5), (50.5, 200.0), (26.5, 224.5), (90.0, 143.0), (104.5, 133.0), (130.0, 153.5)]",9,[]
1735872660,"[(275.0, 222.0), (180.5, 167.0), (44.5, 197.5), (153.5, 146.0), (67.5, 164.5), (78.5, 136.5), (81.0, 122.5), (118.0, 122.5), (133.5, 131.5)]",9,[]
1735777260,"[(233.0, 201.5), (33.5, 223.0), (54.5, 176.0), (74.5, 139.0), (139.0, 137.5), (119.5, 130.0), (47.0, 196.0), (182.0, 168.0), (62.0, 162.0)]",9,[]
1735741620,"[(259.5, 216.0), (204.0, 181.0), (43.5, 208.0), (59.5, 169.0), (165.5, 154.0), (146.0, 142.5), (132.5, 131.5), (76.5, 141.5), (84.0, 118.0)]",9,[]
1735717320,"[(239.0, 201.5), (68.5, 157.0), (164.5, 154.0), (37.0, 212.5), (141.0, 139.5), (3.0, 195.0), (117.5, 124.0), (54.0, 176.5), (1.5, 161.0)]",9,[]
1735730280,"[(180.5, 167.0), (240.5, 202.5), (146.5, 144.0), (61.0, 167.5), (66.0, 141.5), (132.5, 133.0), (35.5, 205.0), (67.5, 151.0), (77.0, 133.0)]",9,[]
1735849800,"[(266.5, 220.0), (187.0, 169.5), (32.0, 224.0), (63.0, 167.5), (117.0, 122.0), (91.0, 144.5), (91.5, 132.5), (115.0, 130.5), (146.5, 142.0)]",9,[]
1735743960,"[(259.5, 216.0), (204.0, 181.0), (43.5, 208.0), (59.0, 169.0), (165.0, 154.0), (75.5, 141.0), (141.0, 137.5), (84.0, 118.5), (81.0, 127.0)]",9,[]
1735729920,"[(180.5, 167.0), (288.5, 222.5), (59.5, 168.0), (147.0, 144.0), (26.0, 226.0), (133.0, 131.0), (77.5, 132.5), (84.0, 118.5), (66.5, 143.0)]",9,[]
1735578180,"[(48.0, 201.0), (213.0, 188.5), (183.0, 166.5), (122.5, 127.0), (75.5, 137.5), (136.0, 133.5), (67.5, 156.0), (84.0, 118.0), (151.0, 145.5)]",9,[]
1735733160,"[(236.5, 201.0), (181.0, 167.0), (36.0, 215.0), (76.0, 137.0), (146.0, 143.0), (60.5, 171.5), (133.0, 132.0), (144.0, 125.5), (84.0, 118.5)]",9,[]
1735712820,"[(236.5, 202.0), (28.5, 224.5), (181.0, 165.5), (118.5, 214.0), (53.0, 179.5), (123.5, 141.5), (68.5, 156.5), (145.5, 142.0), (133.0, 128.5)]",9,[]
1735744680,"[(260.0, 216.0), (44.0, 207.5), (204.0, 181.0), (94.0, 171.0), (59.5, 169.0), (165.0, 154.5), (146.0, 142.5), (75.0, 141.0), (133.0, 128.5)]",9,[]
1735741800,"[(259.5, 216.0), (43.5, 207.5), (204.0, 180.5), (59.5, 169.0), (165.0, 154.5), (145.5, 140.5), (132.5, 130.5), (72.0, 141.5), (83.5, 118.0)]",9,[]
1735733520,"[(237.0, 200.5), (181.5, 167.0), (36.0, 211.5), (60.0, 169.0), (76.5, 137.5), (146.0, 143.0), (107.5, 140.5), (143.5, 125.5), (115.0, 120.0)]",9,[]
1735733700,"[(236.0, 200.0), (52.5, 184.5), (181.5, 167.0), (66.5, 157.0), (76.5, 137.0), (146.0, 143.0), (132.5, 131.0), (115.0, 120.0), (84.0, 118.0)]",9,[]
1735718760,"[(201.5, 180.5), (288.5, 223.5), (165.5, 154.0), (68.0, 156.0), (141.5, 140.0), (36.5, 223.0), (54.5, 175.5), (84.5, 118.0), (46.0, 195.5)]",9,[]
1735716600,"[(237.0, 201.5), (38.0, 211.5), (181.0, 164.5), (60.5, 167.5), (106.0, 151.5), (145.5, 142.5), (73.0, 143.0), (1.5, 197.5), (99.5, 130.0)]",9,[]
1735741080,"[(259.5, 216.0), (203.5, 181.0), (43.5, 208.5), (59.0, 169.0), (164.5, 154.0), (146.0, 143.0), (76.0, 141.5), (132.5, 131.0), (84.5, 118.0)]",9,[]
1735868880,"[(275.5, 222.0), (181.0, 167.0), (152.5, 146.0), (120.5, 217.5), (74.0, 141.5), (43.5, 196.5), (138.0, 136.5), (67.0, 156.5), (117.0, 121.5)]",9,[]
1735734060,"[(236.5, 201.0), (52.5, 185.5), (181.0, 167.5), (65.5, 157.5), (146.0, 143.0), (115.0, 119.5), (133.0, 131.5), (84.0, 118.0), (77.5, 135.5)]",9,[]
1735729740,"[(238.5, 202.0), (180.5, 167.0), (60.5, 168.0), (147.0, 143.5), (84.5, 118.5), (77.5, 132.5), (75.5, 142.5), (133.5, 132.0), (36.0, 200.5)]",9,[]
1735711560,"[(167.5, 205.5), (235.5, 201.5), (49.5, 211.5), (98.0, 169.0), (181.0, 164.5), (139.0, 160.5), (146.5, 142.0), (66.5, 155.5), (133.0, 129.0)]",9,[]
1735711200,"[(202.0, 180.0), (136.0, 164.5), (204.5, 228.0), (29.5, 225.0), (69.0, 156.0), (53.5, 179.0), (288.5, 223.0), (145.0, 140.5), (125.5, 145.5)]",9,[]
1735803180,"[(234.5, 203.5), (37.0, 221.0), (62.0, 166.0), (140.0, 138.0), (77.0, 132.5), (160.5, 150.5), (185.5, 168.0), (81.0, 121.5), (51.5, 191.5)]",9,[]
1735710660,"[(183.0, 220.5), (60.5, 169.5), (201.0, 180.5), (28.5, 224.5), (117.0, 135.5), (272.0, 224.0), (131.5, 132.5), (145.5, 144.5), (51.5, 194.5)]",9,[]
1735745040,"[(259.5, 216.0), (203.5, 181.0), (44.0, 207.5), (165.0, 154.0), (60.0, 169.5), (146.5, 142.5), (76.0, 141.0), (133.0, 131.5), (114.0, 127.5)]",9,[]
1735729380,"[(238.0, 201.5), (181.5, 167.0), (146.0, 144.0), (53.5, 175.5), (60.5, 163.0), (68.0, 151.0), (66.0, 142.0), (77.5, 132.0), (84.5, 118.0)]",9,[]
1735585380,"[(262.5, 218.5), (209.0, 184.0), (125.0, 148.5), (108.0, 130.0), (170.0, 158.5), (74.0, 140.0), (28.0, 234.5), (63.5, 161.0), (146.0, 142.0)]",9,[]
1735753500,"[(260.0, 216.0), (44.0, 207.5), (204.0, 181.0), (89.5, 144.0), (59.5, 169.5), (165.0, 154.0), (141.0, 137.5), (76.0, 141.5), (117.0, 121.0)]",9,[]
1735712100,"[(237.5, 202.0), (181.0, 165.0), (69.0, 156.5), (52.0, 180.0), (28.5, 224.0), (118.5, 136.0), (147.0, 142.5), (77.0, 134.0), (99.0, 141.0)]",9,[]
1735610580,"[(205.5, 182.5), (130.5, 158.0), (56.0, 176.0), (295.0, 227.5), (115.5, 136.5), (25.0, 226.5), (168.0, 154.0), (91.0, 125.0), (78.0, 136.5)]",9,[]
1735773120,"[(232.0, 201.5), (45.0, 209.5), (108.5, 164.5), (152.5, 146.5), (182.5, 167.0), (64.0, 167.5), (140.5, 137.0), (117.0, 132.0), (4.0, 187.5)]",9,[]
1735650720,"[(204.5, 182.5), (63.0, 166.0), (174.5, 160.5), (43.0, 215.5), (153.0, 145.0), (116.0, 120.5), (131.5, 133.5), (73.5, 140.5), (80.5, 123.0)]",9,[]
1735758900,"[(232.5, 203.0), (44.5, 209.0), (59.5, 169.5), (164.5, 154.0), (147.0, 143.0), (132.5, 130.5), (74.5, 142.0), (119.0, 123.5), (80.5, 127.5)]",9,[]
1735691220,"[(28.0, 224.0), (237.5, 202.0), (182.0, 167.0), (96.0, 162.5), (90.0, 143.5), (66.0, 158.5), (146.5, 142.5), (91.5, 123.5), (53.5, 182.0)]",9,[]
1735654860,"[(62.5, 166.0), (148.5, 141.5), (43.0, 216.0), (170.0, 157.0), (117.0, 214.5), (73.5, 138.5), (97.5, 131.0), (80.5, 123.5), (123.5, 131.5)]",9,[]
1735653420,"[(62.0, 165.5), (149.0, 141.0), (43.0, 215.5), (174.5, 160.5), (74.0, 138.5), (116.5, 121.5), (197.5, 180.0), (80.0, 123.5), (126.0, 132.5)]",9,[]
1735691400,"[(237.0, 201.5), (29.0, 224.5), (97.5, 164.0), (182.0, 168.0), (66.5, 158.0), (52.5, 183.0), (110.0, 140.5), (90.0, 143.0), (81.0, 124.0)]",9,[]
1735652340,"[(58.0, 179.5), (174.5, 160.5), (148.0, 140.0), (33.5, 225.5), (73.0, 139.5), (130.5, 133.0), (80.5, 123.5), (117.0, 122.0), (197.5, 179.5)]",9,[]
1735651620,"[(207.0, 181.5), (62.5, 165.5), (141.0, 137.5), (32.5, 232.0), (44.0, 207.5), (72.0, 141.0), (174.5, 160.5), (80.0, 123.5), (116.0, 121.5)]",9,[]
1735692120,"[(289.5, 223.0), (28.0, 224.0), (182.5, 167.5), (96.5, 162.5), (116.5, 221.0), (52.5, 182.5), (68.0, 158.5), (95.5, 138.0), (118.5, 130.0)]",9,[]
1735692480,"[(237.5, 202.0), (29.0, 224.5), (182.5, 168.0), (96.5, 163.0), (66.5, 158.5), (94.0, 138.5), (52.0, 182.5), (146.5, 142.0), (78.0, 139.0)]",9,[]
1735692660,"[(28.0, 224.5), (96.0, 163.0), (182.5, 168.0), (237.0, 202.0), (67.0, 158.5), (92.5, 139.5), (133.0, 133.0), (52.0, 181.0), (89.5, 123.5)]",9,[]
1735650360,"[(266.5, 215.5), (43.5, 216.0), (204.5, 182.0), (62.5, 166.0), (174.5, 160.5), (152.0, 144.5), (116.5, 139.5), (73.0, 141.5), (80.0, 123.5)]",9,[]
1735697520,"[(171.0, 198.5), (237.0, 201.5), (182.5, 169.0), (66.0, 157.0), (119.0, 144.5), (54.5, 176.5), (30.5, 222.5), (81.0, 125.5), (132.5, 128.5)]",9,[]
1735650000,"[(43.0, 215.5), (204.5, 182.0), (266.5, 213.0), (62.5, 165.5), (74.0, 140.0), (115.5, 120.5), (136.0, 134.5), (151.5, 144.0), (80.0, 123.0)]",9,[]
1735693380,"[(135.0, 207.5), (238.5, 202.0), (29.0, 224.5), (89.0, 177.0), (182.5, 168.0), (93.5, 151.0), (66.0, 158.0), (147.5, 141.5), (53.0, 188.0)]",9,[]
1735649640,"[(42.5, 215.5), (266.0, 213.0), (205.0, 182.0), (61.0, 166.5), (174.5, 161.0), (73.5, 138.5), (138.0, 137.5), (116.0, 120.5), (80.5, 123.5)]",9,[]
1735693920,"[(28.5, 224.5), (238.0, 201.5), (182.0, 167.5), (127.5, 144.0), (93.5, 153.0), (66.5, 156.5), (55.0, 180.0), (78.5, 136.0), (147.0, 141.5)]",9,[]
1735649100,"[(42.5, 215.5), (266.5, 215.0), (72.0, 141.0), (61.5, 166.0), (174.5, 160.5), (151.5, 145.0), (115.5, 121.0), (80.0, 123.5), (93.5, 134.5)]",9,[]
1735694640,"[(28.5, 224.5), (237.0, 202.0), (182.5, 168.0), (67.5, 158.0), (114.0, 138.0), (79.0, 137.0), (140.5, 140.0), (80.5, 125.5), (307.5, 223.0)]",9,[]
1735757820,"[(232.5, 203.0), (122.5, 219.5), (43.5, 208.5), (59.5, 169.0), (165.0, 154.5), (146.5, 143.0), (99.0, 127.0), (132.5, 131.5), (74.0, 142.0)]",9,[]
1735695360,"[(28.5, 224.5), (182.0, 169.0), (237.5, 201.0), (67.5, 158.5), (134.0, 147.5), (54.5, 179.5), (81.0, 125.5), (79.0, 132.5), (139.5, 136.0)]",9,[]
1735757100,"[(232.5, 203.0), (43.5, 208.5), (59.5, 169.5), (138.0, 146.0), (164.0, 154.5), (132.5, 131.5), (113.5, 135.0), (74.5, 142.0), (118.5, 122.5)]",9,[]
1735644240,"[(208.5, 180.5), (304.0, 226.5), (47.5, 214.0), (63.5, 163.0), (72.5, 141.5), (136.0, 136.0), (98.5, 148.0), (152.5, 145.0), (172.0, 158.0)]",9,[]
1735656660,"[(43.0, 215.5), (62.5, 165.5), (148.5, 141.0), (73.0, 138.5), (89.5, 159.5), (116.0, 120.5), (196.0, 177.5), (81.5, 122.0), (171.0, 157.0)]",9,[]
1735690860,"[(120.0, 228.0), (29.0, 224.5), (237.5, 202.0), (97.5, 163.5), (182.5, 168.0), (66.0, 158.0), (90.5, 143.0), (55.0, 180.0), (133.0, 133.0)]",9,[]
1735657020,"[(62.0, 166.0), (149.0, 141.0), (42.5, 216.0), (116.0, 121.0), (72.5, 138.0), (95.5, 123.0), (82.0, 123.0), (195.5, 179.5), (170.5, 157.0)]",9,[]
1735659180,"[(207.5, 183.5), (101.0, 220.5), (54.5, 187.0), (148.5, 141.0), (115.0, 134.0), (74.0, 138.5), (115.5, 120.5), (69.5, 157.0), (82.5, 121.0)]",9,[]
1735683300,"[(236.5, 201.5), (182.5, 167.5), (66.0, 159.0), (26.0, 227.0), (91.0, 143.5), (148.5, 141.5), (132.0, 133.0), (53.0, 182.0), (75.5, 126.0)]",9,[]
1735683120,"[(289.5, 224.0), (27.5, 227.0), (182.5, 168.0), (116.0, 159.0), (91.5, 143.5), (67.5, 158.5), (147.5, 141.0), (53.5, 184.0), (132.0, 133.0)]",9,[]
1735685100,"[(237.5, 201.5), (182.0, 167.5), (27.0, 224.5), (92.0, 145.0), (66.0, 158.5), (151.5, 142.5), (54.5, 180.5), (111.5, 133.0), (4.0, 188.0)]",9,[]
1735685460,"[(236.5, 201.5), (183.0, 167.5), (29.0, 224.5), (114.0, 155.5), (67.5, 158.5), (91.5, 145.0), (146.0, 155.5), (52.5, 181.5), (133.5, 133.0)]",9,[]
1735682040,"[(295.0, 225.5), (26.5, 227.0), (183.0, 167.5), (65.5, 158.0), (91.0, 143.5), (151.0, 142.0), (45.5, 195.0), (81.0, 123.5), (79.5, 133.5)]",9,[]
1735762320,"[(232.0, 203.0), (45.0, 208.5), (59.5, 169.5), (165.0, 154.5), (99.5, 118.5), (119.5, 123.5), (133.0, 130.5), (75.0, 141.5), (146.0, 141.0)]",9,[]
1735685820,"[(115.0, 219.5), (237.5, 201.5), (28.5, 224.5), (182.5, 167.5), (92.0, 146.0), (65.5, 158.5), (53.0, 180.0), (148.0, 141.5), (124.0, 136.5)]",9,[]
1735681500,"[(26.5, 227.0), (237.0, 201.5), (97.5, 167.5), (183.0, 168.0), (65.5, 157.5), (94.0, 137.0), (148.0, 140.5), (52.5, 185.5), (81.0, 123.0)]",9,[]
1735686180,"[(238.0, 201.5), (29.0, 224.5), (161.0, 189.0), (67.0, 159.0), (91.5, 145.5), (165.0, 155.0), (124.5, 137.0), (54.0, 181.0), (148.5, 140.5)]",9,[]
1735762680,"[(232.0, 203.0), (45.0, 209.0), (59.5, 168.5), (181.5, 167.5), (153.5, 147.0), (75.0, 142.0), (133.0, 131.0), (119.0, 123.5), (102.0, 133.5)]",9,[]
1735680420,"[(235.5, 201.5), (95.0, 212.0), (27.0, 227.0), (182.5, 168.5), (111.0, 156.0), (64.0, 168.5), (93.5, 137.5), (150.0, 141.0), (90.5, 120.0)]",9,[]
1735680060,"[(181.5, 221.5), (27.0, 227.0), (135.0, 162.5), (96.5, 164.0), (65.5, 157.5), (201.5, 181.0), (50.5, 186.0), (291.5, 227.5), (162.5, 155.0)]",9,[]
1735679880,"[(236.0, 202.0), (27.0, 227.0), (107.0, 161.0), (162.0, 155.5), (65.5, 158.0), (53.0, 185.0), (114.0, 132.5), (201.5, 165.5), (118.0, 122.5)]",9,[]
1735738740,"[(44.0, 208.0), (204.0, 180.5), (60.0, 169.0), (165.0, 154.5), (146.0, 143.0), (114.5, 119.5), (75.0, 140.0), (132.5, 131.0), (84.0, 118.0)]",9,[]
1735763220,"[(232.0, 202.5), (44.5, 209.0), (164.5, 154.0), (61.0, 169.5), (119.0, 123.5), (132.5, 131.0), (97.5, 127.5), (74.5, 142.5), (146.0, 140.5)]",9,[]
1735678440,"[(236.0, 201.5), (115.5, 217.5), (38.5, 213.0), (182.5, 168.5), (70.5, 170.5), (150.5, 141.0), (111.5, 131.0), (75.0, 141.0), (96.0, 129.5)]",9,[]
1735689780,"[(237.5, 202.0), (182.5, 167.5), (28.5, 224.5), (90.5, 147.5), (66.0, 158.5), (148.0, 142.5), (53.0, 182.5), (129.5, 132.5), (94.0, 123.5)]",9,[]
1735759620,"[(232.0, 203.0), (45.0, 209.5), (60.0, 169.0), (164.5, 154.0), (132.5, 131.0), (119.0, 123.5), (80.0, 127.0), (108.0, 120.0), (75.5, 141.5)]",9,[]
1735759440,"[(232.5, 203.0), (45.0, 209.5), (59.5, 169.0), (164.0, 154.0), (134.0, 144.5), (115.0, 134.0), (75.0, 142.0), (133.0, 130.5), (91.5, 132.0)]",9,[]
1735690680,"[(236.0, 202.0), (182.0, 167.5), (97.5, 164.0), (29.5, 224.5), (121.5, 142.5), (65.5, 158.0), (148.0, 142.0), (44.0, 192.0), (80.5, 123.5)]",9,[]
1735660260,"[(244.5, 209.0), (148.5, 142.0), (76.0, 138.0), (64.5, 160.0), (94.0, 123.0), (174.5, 159.5), (107.0, 123.5), (82.0, 122.5), (117.0, 120.5)]",9,[]
1735643880,"[(208.5, 181.5), (140.0, 175.5), (62.0, 166.5), (304.0, 227.0), (47.5, 214.5), (98.5, 149.5), (152.5, 145.0), (136.0, 136.5), (71.5, 141.0)]",9,[]
1735639920,"[(182.5, 166.0), (62.5, 166.5), (245.0, 212.0), (76.0, 137.5), (24.5, 227.0), (152.0, 145.0), (135.0, 134.0), (47.0, 200.0), (80.5, 124.0)]",9,[]
1735588080,"[(209.0, 183.5), (262.5, 218.5), (66.5, 166.5), (120.5, 139.5), (166.5, 154.0), (75.0, 142.5), (86.0, 116.5), (75.5, 132.5), (138.0, 136.5)]",9,[]
1735755840,"[(233.5, 203.0), (43.5, 208.0), (59.5, 169.0), (164.5, 154.5), (75.0, 142.0), (146.0, 141.5), (93.5, 124.0), (119.0, 123.5), (132.5, 131.0)]",9,[]
1735619940,"[(205.5, 183.0), (294.0, 230.0), (63.5, 158.5), (25.0, 227.5), (152.5, 145.0), (76.0, 138.0), (100.0, 133.5), (138.0, 135.5), (25.0, 184.5)]",9,[]
1735619220,"[(205.5, 182.5), (58.5, 180.5), (96.5, 231.0), (25.0, 226.5), (109.5, 163.5), (294.0, 230.0), (168.0, 155.0), (136.5, 137.0), (3.5, 187.5)]",9,[]
1735700760,"[(27.5, 224.5), (238.0, 202.0), (182.5, 168.0), (86.0, 167.5), (55.5, 187.5), (132.0, 133.5), (114.5, 134.5), (154.0, 145.0), (75.5, 143.0)]",9,[]
